project3/track1/drive/IMG/center_2017_02_25_15_00_06_006.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_06_006.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_06_006.jpg, 0, 0.9663736, 0, 30.1818
project3/track1/drive/IMG/center_2017_02_25_15_00_06_107.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_06_107.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_06_107.jpg, 0, 0.9663736, 0, 30.18168
project3/track1/drive/IMG/center_2017_02_25_15_00_06_208.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_06_208.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_06_208.jpg, 0, 0.9663736, 0, 30.18178
project3/track1/drive/IMG/center_2017_02_25_15_00_06_309.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_06_309.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_06_309.jpg, 0, 0.9663736, 0, 30.18179
project3/track1/drive/IMG/center_2017_02_25_15_00_06_411.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_06_411.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_06_411.jpg, 0, 0.9663736, 0, 30.18179
project3/track1/drive/IMG/center_2017_02_25_15_00_06_512.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_06_512.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_06_512.jpg, 0, 0.9663736, 0, 30.18179
project3/track1/drive/IMG/center_2017_02_25_15_00_06_613.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_06_613.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_06_613.jpg, 0, 0.9663736, 0, 30.18179
project3/track1/drive/IMG/center_2017_02_25_15_00_06_713.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_06_713.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_06_713.jpg, 0, 0.9663736, 0, 30.1818
project3/track1/drive/IMG/center_2017_02_25_15_00_06_814.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_06_814.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_06_814.jpg, -0.8765432, 0.9663736, 0, 30.1086
project3/track1/drive/IMG/center_2017_02_25_15_00_06_915.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_06_915.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_06_915.jpg, 0, 0.9663736, 0, 30.18415
project3/track1/drive/IMG/center_2017_02_25_15_00_07_016.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_07_016.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_07_016.jpg, 0, 0.9663736, 0, 30.18149
project3/track1/drive/IMG/center_2017_02_25_15_00_07_117.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_07_117.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_07_117.jpg, 0, 0.9663736, 0, 30.18167
project3/track1/drive/IMG/center_2017_02_25_15_00_07_219.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_07_219.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_07_219.jpg, 0, 0.9663736, 0, 30.18176
project3/track1/drive/IMG/center_2017_02_25_15_00_07_319.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_07_319.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_07_319.jpg, -0.3732194, 0.9663736, 0, 30.11692
project3/track1/drive/IMG/center_2017_02_25_15_00_07_421.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_07_421.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_07_421.jpg, 0, 0.9663736, 0, 30.18094
project3/track1/drive/IMG/center_2017_02_25_15_00_07_521.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_07_521.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_07_521.jpg, 0, 0.9663736, 0, 30.1828
project3/track1/drive/IMG/center_2017_02_25_15_00_07_623.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_07_623.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_07_623.jpg, 0, 0.9663736, 0, 30.18176
project3/track1/drive/IMG/center_2017_02_25_15_00_07_723.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_07_723.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_07_723.jpg, 0, 0.9663736, 0, 30.1818
project3/track1/drive/IMG/center_2017_02_25_15_00_07_823.jpg, project3/track1/drive/IMG/left_2017_02_25_15_00_07_823.jpg, project3/track1/drive/IMG/right_2017_02_25_15_00_07_823.jpg, -0.05982908, 0.9663736, 0, 30.18098
